날짜,종가,시가,고가,저가,거래량,변동 %
2024-09-06,"53,966.80","56,179.70","56,969.10","52,644.60",155.84K,-3.94%
2024-09-05,"56,183.20","57,970.70","58,318.90","55,744.60",90.36K,-3.09%
2024-09-04,"57,973.40","57,490.40","58,508.80","55,732.10",108.44K,0.86%
2024-09-03,"57,479.80","59,133.70","59,799.70","57,436.90",74.77K,-2.80%
2024-09-02,"59,134.00","57,309.00","59,416.60","57,185.80",73.18K,3.17%
2024-09-01,"57,315.70","58,975.70","59,058.70","57,232.40",63.95K,-2.82%
2024-08-31,"58,978.60","59,120.40","59,447.00","58,761.10",30.86K,-0.24%
2024-08-30,"59,119.70","59,371.70","59,817.60","57,874.70",87.31K,-0.43%
2024-08-29,"59,373.50","59,027.30","61,150.60","58,807.10",87.19K,0.61%
2024-08-28,"59,016.00","59,425.60","60,198.40","57,912.10",109.47K,-0.73%
2024-08-27,"59,450.90","62,832.20","63,201.40","58,187.30",108.53K,-5.40%
2024-08-26,"62,846.20","64,240.70","64,472.50","62,841.10",68.89K,-2.22%
2024-08-25,"64,273.20","64,160.70","64,939.20","63,796.60",41.61K,0.18%
2024-08-24,"64,159.30","64,061.70","64,458.90","63,579.50",54.14K,0.17%
2024-08-23,"64,053.10","60,374.70","64,830.10","60,354.40",125.50K,6.10%
2024-08-22,"60,372.20","61,158.30","61,399.70","59,815.80",74.39K,-1.29%
2024-08-21,"61,158.10","59,010.00","61,812.00","58,831.10",91.31K,3.65%
2024-08-20,"59,005.80","59,470.30","61,331.60","58,612.00",69.77K,-0.78%
2024-08-19,"59,470.90","58,445.80","59,598.50","57,872.00",49.19K,1.75%
2024-08-18,"58,446.30","59,485.40","60,216.30","58,436.10",30.82K,-1.74%
2024-08-17,"59,483.10","58,877.80","59,659.50","58,825.50",18.51K,1.03%
2024-08-16,"58,877.20","57,545.10","59,817.30","57,129.10",64.01K,2.33%
2024-08-15,"57,534.60","58,710.10","59,831.40","56,275.70",81.47K,-2.00%
2024-08-14,"58,707.80","60,594.60","61,543.00","58,491.20",64.79K,-3.11%
2024-08-13,"60,595.20","59,350.20","61,537.00","58,492.40",62.92K,2.10%
2024-08-12,"59,350.00","58,711.70","60,606.20","57,689.00",79.31K,1.08%
2024-08-11,"58,713.30","60,929.80","61,677.30","58,388.70",41.06K,-3.64%
2024-08-10,"60,931.70","60,844.50","61,344.50","60,264.20",22.91K,0.13%
2024-08-09,"60,850.60","61,697.80","61,712.30","59,570.20",69.55K,-1.38%
2024-08-08,"61,699.70","55,112.80","62,563.50","54,786.90",109.77K,11.94%
2024-08-07,"55,120.90","56,049.90","57,669.60","54,598.50",94.52K,-1.67%
2024-08-06,"56,057.80","54,010.80","57,025.60","53,998.20",113.89K,3.85%
2024-08-05,"53,979.00","58,142.90","58,291.40","49,486.90",333.46K,-7.16%
2024-08-04,"58,141.80","60,700.20","61,086.50","57,346.90",72.71K,-4.21%
2024-08-03,"60,696.70","61,480.80","62,184.20","59,914.60",65.74K,-1.27%
2024-08-02,"61,478.70","65,351.80","65,567.10","61,242.30",93.89K,-5.96%
2024-08-01,"65,372.90","64,625.70","65,587.90","62,303.90",84.20K,1.16%
2024-07-31,"64,626.00","66,185.40","66,825.60","64,538.30",51.52K,-2.36%
2024-07-30,"66,184.90","66,796.10","66,998.30","65,328.70",54.43K,-0.92%
2024-07-29,"66,798.70","68,256.30","70,000.20","66,544.50",85.67K,-2.14%
2024-07-28,"68,256.30","67,888.90","68,291.90","67,067.80",26.17K,0.61%
2024-07-27,"67,843.10","67,910.80","69,387.60","66,776.80",67.99K,-0.10%
2024-07-26,"67,908.60","65,799.70","68,205.00","65,764.30",59.13K,3.21%
2024-07-25,"65,799.30","65,363.90","66,088.60","63,500.90",77.46K,0.66%
2024-07-24,"65,370.50","65,936.80","67,072.10","65,155.20",52.47K,-0.86%
2024-07-23,"65,937.80","67,550.40","67,750.20","65,512.90",69.58K,-2.39%
2024-07-22,"67,553.60","68,158.40","68,468.90","66,601.80",54.88K,-0.89%
2024-07-21,"68,158.70","67,147.80","68,352.90","65,825.60",47.19K,1.50%
2024-07-20,"67,148.50","66,677.00","67,586.40","66,257.40",32.94K,0.71%
2024-07-19,"66,677.40","63,981.20","67,390.40","63,326.10",82.87K,4.22%
2024-07-18,"63,980.50","64,090.40","65,102.00","63,253.50",51.27K,-0.17%
2024-07-17,"64,089.20","65,052.80","66,051.50","63,897.50",66.11K,-1.48%
2024-07-16,"65,049.70","64,749.20","65,319.50","62,430.80",93.63K,0.41%
2024-07-15,"64,782.40","60,794.70","64,869.50","60,678.80",96.02K,6.56%
2024-07-14,"60,794.90","59,207.90","61,326.90","59,207.90",47.48K,2.68%
2024-07-13,"59,209.80","57,897.40","59,826.50","57,770.60",34.28K,2.29%
2024-07-12,"57,885.10","57,338.30","58,520.90","56,575.70",56.84K,0.96%
2024-07-11,"57,337.30","57,745.90","59,404.40","57,095.00",66.40K,-0.71%
2024-07-10,"57,746.70","58,040.20","59,393.80","57,185.30",59.60K,-0.50%
2024-07-09,"58,039.40","56,721.30","58,234.00","56,306.30",64.25K,2.32%
2024-07-08,"56,724.70","55,850.20","58,115.80","54,320.00",102.91K,1.55%
2024-07-07,"55,861.10","58,240.20","58,394.60","55,756.30",41.12K,-4.12%
2024-07-06,"58,259.20","56,640.00","58,462.00","56,026.80",46.91K,2.86%
2024-07-05,"56,641.80","57,025.70","57,471.10","53,883.40",175.51K,-0.67%
2024-07-04,"57,026.30","60,201.40","60,463.00","56,812.70",116.38K,-5.27%
2024-07-03,"60,199.30","62,104.90","62,263.60","59,466.60",73.34K,-3.07%
2024-07-02,"62,103.30","62,888.30","63,257.00","61,797.60",46.52K,-1.25%
2024-07-01,"62,890.10","62,768.80","63,842.10","62,558.00",59.94K,0.22%
2024-06-30,"62,754.30","60,973.10","63,006.60","60,703.70",37.21K,2.92%
2024-06-29,"60,973.40","60,403.70","61,192.80","60,382.80",26.56K,0.94%
2024-06-28,"60,403.30","61,684.60","62,175.40","60,081.90",58.95K,-2.08%
2024-06-27,"61,685.30","60,848.30","62,351.20","60,629.40",48.79K,1.37%
2024-06-26,"60,849.40","61,809.90","62,469.40","60,715.10",54.95K,-1.55%
2024-06-25,"61,809.40","60,292.00","62,266.00","60,262.20",77.28K,2.52%
2024-06-24,"60,292.70","63,201.60","63,357.10","58,589.90",120.60K,-4.59%
2024-06-23,"63,196.20","64,261.00","64,518.90","63,195.30",19.94K,-1.66%
2024-06-22,"64,261.00","64,131.90","64,523.90","63,944.00",17.55K,0.21%
2024-06-21,"64,128.50","64,854.30","65,054.90","63,427.90",60.86K,-1.12%
2024-06-20,"64,854.30","64,982.10","66,474.20","64,566.70",56.24K,-0.19%
2024-06-19,"64,980.90","65,159.80","65,706.40","64,705.60",42.96K,-0.27%
2024-06-18,"65,159.90","66,495.70","66,571.20","64,098.40",93.72K,-2.01%
2024-06-17,"66,498.80","66,672.90","67,253.80","65,115.40",66.09K,-0.26%
2024-06-16,"66,674.70","66,223.00","66,951.40","66,038.10",20.74K,0.68%
2024-06-15,"66,223.00","66,034.10","66,446.40","65,895.10",24.05K,0.29%
2024-06-14,"66,034.80","66,775.20","67,347.70","65,076.50",65.18K,-1.11%
2024-06-13,"66,773.10","68,260.60","68,384.60","66,324.30",66.36K,-2.18%
2024-06-12,"68,260.10","67,320.90","69,990.80","66,911.50",85.55K,1.40%
2024-06-11,"67,319.80","69,537.90","69,573.30","66,197.80",96.70K,-3.19%
2024-06-10,"69,538.20","69,650.20","70,152.50","69,259.90",39.12K,-0.16%
2024-06-09,"69,650.60","69,310.50","69,847.80","69,136.70",20.99K,0.49%
2024-06-08,"69,310.10","69,347.00","69,572.10","69,222.40",23.03K,-0.05%
2024-06-07,"69,347.90","70,793.40","71,956.50","68,620.70",82.62K,-2.04%
2024-06-06,"70,791.50","71,083.60","71,616.10","70,178.70",49.79K,-0.41%
2024-06-05,"71,083.70","70,550.90","71,744.40","70,397.10",67.06K,0.76%
2024-06-04,"70,549.20","68,808.00","71,034.20","68,564.30",75.69K,2.53%
2024-06-03,"68,807.80","67,763.30","70,131.00","67,616.80",69.42K,1.53%
2024-06-02,"67,773.50","67,760.80","68,447.50","67,330.60",30.63K,0.02%
2024-06-01,"67,760.80","67,533.90","67,861.00","67,449.60",19.01K,0.34%
2024-05-31,"67,530.10","68,352.30","69,018.20","66,676.80",61.51K,-1.21%
2024-05-30,"68,354.70","67,631.30","69,504.70","67,138.40",66.84K,1.06%
2024-05-29,"67,635.80","68,366.20","68,897.60","67,143.20",52.13K,-1.07%
2024-05-28,"68,366.00","69,428.30","69,560.70","67,299.90",71.39K,-1.53%
2024-05-27,"69,428.70","68,514.60","70,638.30","68,275.20",49.07K,1.33%
2024-05-26,"68,514.80","69,287.20","69,494.00","68,294.50",24.58K,-1.11%
2024-05-25,"69,284.40","68,548.20","69,558.80","68,516.10",25.17K,1.07%
2024-05-24,"68,547.60","67,971.10","69,212.00","66,685.80",63.28K,0.84%
2024-05-23,"67,975.70","69,166.30","70,041.00","66,578.10",89.45K,-1.71%
2024-05-22,"69,155.40","70,141.00","70,593.40","69,024.30",65.08K,-1.40%
2024-05-21,"70,139.90","71,430.50","71,872.00","69,181.70",108.56K,-1.80%
2024-05-20,"71,422.70","66,278.30","71,482.80","66,076.50",112.66K,7.76%
2024-05-19,"66,279.10","66,919.00","67,662.50","65,937.30",36.19K,-0.95%
2024-05-18,"66,917.50","67,036.60","67,361.40","66,636.10",29.68K,-0.18%
2024-05-17,"67,036.80","65,231.10","67,420.70","65,121.70",63.09K,2.77%
2024-05-16,"65,231.00","66,219.60","66,643.90","64,623.30",72.55K,-1.50%
2024-05-15,"66,225.10","61,569.40","66,417.10","61,357.50",106.05K,7.56%
2024-05-14,"61,569.40","62,936.80","63,102.60","61,156.90",68.84K,-2.17%
2024-05-13,"62,937.20","61,480.50","63,443.20","60,779.00",70.55K,2.37%
2024-05-12,"61,480.00","60,826.60","61,847.70","60,647.10",27.40K,1.07%
2024-05-11,"60,826.60","60,796.80","61,487.50","60,499.30",27.50K,0.05%
2024-05-10,"60,796.90","63,074.30","63,454.30","60,251.80",79.33K,-3.61%
2024-05-09,"63,075.00","61,207.30","63,413.30","60,671.40",64.22K,3.05%
2024-05-08,"61,207.50","62,304.90","62,997.40","60,894.20",56.47K,-1.78%
2024-05-07,"62,317.70","63,163.10","64,361.00","62,294.10",59.74K,-1.34%
2024-05-06,"63,163.10","64,005.80","65,448.80","62,730.70",77.68K,-1.32%
2024-05-05,"64,006.40","63,897.70","64,587.20","62,923.90",40.51K,0.18%
2024-05-04,"63,888.30","62,887.10","64,466.00","62,599.10",53.03K,1.61%
